element,id,amenity,operator,brand,cash_in,opening_hours,target,cafe_300,restaurant_300,pharmacy_300,shop_300,bus_stop_300,cafe_500,restaurant_500,pharmacy_500,shop_500,bus_stop_500,poi_sum_300,poi_sum_500
,,,,,,,0,0,0,0,1,2,0,0,0,5,4,3,9
,,,,,,,0,0,0,0,2,1,0,0,0,4,3,3,7
,,,,,,,0,1,0,1,5,0,1,1,4,8,3,7,17
,,,,,,,0,2,1,2,4,1,2,2,3,9,3,10,19
,,,,,,,0,0,0,0,0,0,1,0,0,0,2,0,3
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,2,0,0,0,0,2,2,2
,,,,,,,0,0,0,0,0,2,0,0,0,0,2,2,2
,,,,,,,0,0,0,0,0,1,0,0,0,0,2,1,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,1,1,1,0,3
,,,,,,,0,2,0,1,4,1,3,0,3,5,1,8,12
,,,,,,,0,1,0,0,1,2,2,0,1,4,5,4,12
,,,,,,,0,0,0,0,0,4,0,0,0,0,5,4,5
,,,,,,,0,0,0,0,0,2,0,0,0,0,6,2,6
,,,,,,,0,0,0,0,1,1,1,0,0,4,3,2,8
,,,,,,,0,0,0,1,0,0,0,0,1,1,5,1,7
,,,,,,,0,0,0,0,0,2,0,0,0,0,5,2,5
,,,,,,,0,0,0,0,0,2,0,0,0,0,2,2,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,1,2,0,0,0,1,3,3,4
,,,,,,,0,0,0,0,0,2,0,0,0,2,4,2,6
,,,,,,,0,0,0,0,1,0,0,0,1,2,6,1,9
,,,,,,,0,0,0,0,0,2,0,0,0,1,4,2,5
,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,1,0,0,0,0,2,1,2
,,,,,,,0,0,0,0,0,3,0,0,0,0,6,3,6
,,,,,,,0,0,0,0,0,0,0,0,0,0,4,0,4
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,3
,,,,,,,0,0,0,0,0,0,0,0,0,0,4,0,4
,,,,,,,0,0,0,0,0,2,0,0,0,0,3,2,3
,,,,,,,0,0,1,0,1,0,2,1,0,3,1,2,7
,,,,,,,0,0,0,0,1,2,1,1,1,5,5,3,13
,,,,,,,0,0,0,1,1,1,2,0,2,2,2,3,8
,,,,,,,0,1,0,0,0,0,2,0,0,0,1,1,3
,,,,,,,0,0,0,0,1,3,3,0,0,2,4,4,9
,,,,,,,0,3,3,3,0,1,4,4,7,3,3,10,21
,,,,,,,0,3,1,3,3,2,3,4,8,4,5,12,24
,,,,,,,0,2,2,1,4,2,8,4,4,6,3,11,25
,,,,,,,0,4,0,1,1,2,10,4,4,4,5,8,27
,,,,,,,0,3,0,1,1,0,4,0,1,1,3,5,9
,,,,,,,0,0,0,0,0,0,3,0,1,4,4,0,12
,,,,,,,0,1,0,0,1,1,1,0,0,2,5,3,8
,,,,,,,0,2,0,1,2,1,2,0,2,4,2,6,10
,,,,,,,0,1,0,1,1,0,3,0,3,4,0,3,10
,,,,,,,0,1,0,0,0,0,1,0,1,2,0,1,4
,,,,,,,0,0,0,1,1,0,0,0,2,2,0,2,4
,,,,,,,0,0,0,0,1,0,0,0,2,6,0,1,8
,,,,,,,0,0,0,0,1,1,0,0,1,3,1,2,5
,,,,,,,0,0,0,0,0,0,0,0,0,2,2,0,4
,,,,,,,0,5,0,5,6,2,8,0,9,10,3,18,30
,,,,,,,0,6,0,3,4,0,15,2,7,9,4,13,37
,,,,,,,0,3,0,0,0,3,5,0,0,0,4,6,9
,,,,,,,0,1,0,0,0,2,3,0,0,2,4,3,9
,,,,,,,0,3,0,0,1,3,4,0,0,2,4,7,10
,,,,,,,0,0,1,0,0,1,5,3,1,0,4,2,13
,,,,,,,0,0,1,0,0,0,3,3,1,2,3,1,12
,,,,,,,0,0,0,0,0,0,2,1,0,1,0,0,4
,,,,,,,0,0,0,0,1,1,3,2,1,2,3,2,11
,,,,,,,0,0,0,0,0,1,1,0,1,0,3,1,5
,,,,,,,0,0,0,1,2,0,1,0,2,2,0,3,5
,,,,,,,0,1,0,2,5,3,2,0,4,6,4,11,16
,,,,,,,0,0,0,0,1,2,2,0,4,7,6,3,19
,,,,,,,0,0,0,0,1,0,0,0,0,2,0,1,2
,,,,,,,0,0,0,0,0,0,0,1,0,2,0,0,3
,,,,,,,0,0,0,0,3,0,2,0,1,4,0,3,7
,,,,,,,0,0,0,0,0,0,1,0,0,3,0,0,4
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,2,0,0,0,0,2,2,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,1,0,1,0,0,2,0,1,1,4,2,8
,,,,,,,0,0,0,2,2,4,2,0,3,3,8,8,16
,,,,,,,0,0,0,0,0,1,0,1,1,2,4,1,8
,,,,,,,0,0,0,0,0,0,0,0,0,1,2,0,3
,,,,,,,0,0,0,0,2,0,0,0,0,2,1,2,3
,,,,,,,0,0,0,0,1,1,0,0,0,1,4,2,5
,,,,,,,0,0,0,1,2,1,0,0,1,3,4,4,8
,,,,,,,0,0,0,0,0,2,0,0,1,0,4,2,5
,,,,,,,0,0,0,0,0,1,0,0,0,0,5,1,5
,,,,,,,0,0,0,0,0,2,0,0,0,0,3,2,3
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,1,0,0,0,1,2,1,3
,,,,,,,0,0,0,0,0,2,0,0,1,3,4,2,8
,,,,,,,0,1,0,1,2,0,1,0,3,8,4,4,16
,,,,,,,0,0,0,0,1,0,1,0,2,5,1,1,9
,,,,,,,0,0,0,2,4,5,0,0,2,4,5,11,11
,,,,,,,0,1,0,1,2,2,1,0,2,4,5,6,12
,,,,,,,0,0,0,1,3,0,1,0,2,5,3,4,11
,,,,,,,0,0,0,0,0,0,0,0,1,2,3,0,6
,,,,,,,0,0,0,0,0,2,1,4,0,2,5,2,12
,,,,,,,0,0,0,0,0,2,4,3,2,4,4,2,17
,,,,,,,0,1,1,0,1,3,1,1,2,4,5,6,13
,,,,,,,0,0,0,0,0,2,1,1,0,0,2,2,4
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,1,0,2,1,0,1,1,3,3,6
,,,,,,,0,1,0,1,1,2,1,0,1,4,4,5,10
,,,,,,,0,0,0,0,0,2,2,0,0,2,7,2,11
,,,,,,,0,0,0,0,0,0,1,0,0,2,6,0,9
,,,,,,,0,0,0,0,0,2,0,0,0,0,3,2,3
,,,,,,,0,0,0,0,0,2,0,0,0,0,4,2,4
,,,,,,,0,0,0,1,1,2,0,0,1,1,5,4,7
,,,,,,,0,0,0,0,0,2,0,0,1,0,4,2,5
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,2,0,0,0,0,2,2,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,1,0,0,0,0,3,1,3
,,,,,,,0,0,0,0,0,3,0,0,0,0,3,3,3
,,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,3
,,,,,,,0,0,0,0,0,2,0,0,0,0,4,2,4
,,,,,,,0,0,0,0,0,0,1,0,0,1,3,0,5
,,,,,,,0,0,0,0,0,0,1,0,0,1,1,0,3
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,2,0,0,0,0,2,2,2
,,,,,,,0,1,0,0,1,0,1,0,0,1,2,2,4
,,,,,,,0,0,0,0,0,0,1,0,0,1,1,0,3
,,,,,,,0,1,0,0,0,0,1,0,0,0,1,1,2
,,,,,,,0,0,0,0,0,2,1,0,1,0,5,2,7
,,,,,,,0,0,0,2,0,4,0,0,2,0,4,6,6
,,,,,,,0,0,0,0,0,2,0,0,1,3,4,2,8
,,,,,,,0,2,0,1,2,4,3,1,2,4,4,9,14
,,,,,,,0,0,0,1,1,2,1,0,1,2,5,4,9
,,,,,,,0,0,0,1,1,0,0,0,1,1,2,2,4
,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,2
,,,,,,,0,1,0,0,0,0,4,1,5,1,0,1,11
,,,,,,,0,0,0,1,0,0,4,2,5,5,1,1,17
,,,,,,,0,4,3,2,5,0,5,5,7,8,3,14,28
,,,,,,,0,3,3,1,2,2,10,3,4,3,5,11,25
,,,,,,,0,2,0,0,0,0,5,1,1,2,2,2,11
,,,,,,,0,2,0,0,1,2,2,0,1,2,2,5,7
,,,,,,,0,0,0,0,1,1,2,0,0,2,4,2,8
,,,,,,,0,0,0,0,1,0,0,0,0,3,1,1,4
,,,,,,,0,0,0,0,2,1,0,0,1,4,1,3,6
,,,,,,,0,0,0,0,0,0,0,0,1,1,3,0,5
,,,,,,,0,0,0,1,1,0,3,0,2,6,2,2,13
,,,,,,,0,0,0,1,4,2,1,0,3,6,2,7,12
,,,,,,,0,0,0,1,1,0,0,0,1,2,1,2,4
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,4,0,3,1,0,6,1,5,4,1,8,17
,,,,,,,0,4,1,0,0,0,9,1,6,3,0,5,19
,,,,,,,0,2,0,0,0,0,3,1,0,1,0,2,5
,,,,,,,0,2,0,0,2,0,3,0,0,2,2,4,7
,,,,,,,0,1,1,0,1,0,3,1,0,3,4,3,11
,,,,,,,0,3,1,1,2,2,8,5,4,3,5,9,25
,,,,,,,0,2,1,1,1,0,8,3,1,2,5,5,19
,,,,,,,0,3,2,2,0,0,6,3,4,3,2,7,18
,,,,,,,0,4,2,3,2,2,5,3,4,2,4,13,18
,,,,,,,0,1,0,0,0,2,1,0,2,1,6,3,10
,,,,,,,0,1,0,0,0,0,1,0,3,4,4,1,12
,,,,,,,0,0,0,0,1,2,0,0,1,2,3,3,6
,,,,,,,0,0,0,0,1,3,0,0,0,3,4,4,7
,,,,,,,0,0,0,0,0,1,0,0,0,2,4,1,6
,,,,,,,0,0,0,1,4,0,1,0,2,7,1,5,11
,,,,,,,0,1,0,1,3,0,1,0,2,7,0,5,10
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,1,0,0,0,2,0,3
,,,,,,,0,0,0,0,0,2,2,0,0,0,5,2,7
,,,,,,,0,0,1,0,2,2,1,1,1,4,5,5,12
,,,,,,,0,1,0,1,1,4,1,1,1,5,7,7,15
,,,,,,,0,0,0,0,1,1,1,0,1,4,4,2,10
,,,,,,,0,1,0,1,1,2,1,0,1,3,4,5,9
,,,,,,,0,2,0,1,4,3,4,0,3,7,8,10,22
,,,,,,,0,2,0,1,1,4,3,0,2,4,10,8,19
,,,,,,,0,0,0,0,0,3,0,0,0,0,4,3,4
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,3,0,3
,,,,,,,0,0,0,0,1,2,0,0,0,1,4,3,5
,,,,,,,0,0,0,1,2,3,0,0,1,4,4,6,9
,,,,,,,0,1,0,1,3,2,1,0,5,9,3,7,18
,,,,,,,0,0,0,2,2,0,1,1,5,6,2,4,15
,,,,,,,0,0,0,1,2,3,0,0,3,3,9,6,15
,,,,,,,0,0,0,2,2,3,0,0,3,5,7,7,15
,,,,,,,0,0,0,0,1,2,1,0,1,5,2,3,9
,,,,,,,0,2,0,0,0,2,2,1,1,1,6,4,11
,,,,,,,0,1,1,0,0,3,5,5,1,1,8,5,20
,,,,,,,0,4,3,2,2,1,4,4,2,4,6,12,20
,,,,,,,0,0,1,3,4,4,0,1,4,5,4,12,14
,,,,,,,0,0,0,0,0,0,0,1,3,3,1,0,8
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,2,0,0,0,3,2,2,5
,,,,,,,0,0,0,0,3,1,0,0,0,3,2,4,5
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,1,2,0,0,0,1,3,3,4
,,,,,,,0,0,0,0,0,1,1,0,3,3,4,1,11
,,,,,,,0,0,0,2,1,4,1,0,3,4,6,7,14
,,,,,,,0,0,0,2,2,2,1,0,2,4,4,6,11
,,,,,,,0,0,0,0,0,0,0,0,3,2,2,0,7
,,,,,,,0,0,0,1,1,2,0,0,1,1,4,4,6
,,,,,,,0,0,0,0,0,1,0,0,0,0,4,1,4
,,,,,,,0,0,0,0,0,1,0,0,0,0,3,1,3
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,1,0,0,0,2,2,1,4
,,,,,,,0,0,0,0,0,1,0,0,0,4,4,1,8
,,,,,,,0,0,0,0,1,2,0,0,0,3,2,3,5
,,,,,,,0,0,0,0,0,1,0,0,0,1,2,1,3
,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,2
,,,,,,,0,0,0,0,0,1,0,0,0,0,2,1,2
,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,,,,,0,0,0,0,0,1,0,0,0,0,2,1,2
,,,,,,,0,0,0,0,0,1,0,0,0,0,2,1,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,0,1,0,0,0,0,1,1,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,1,0,0,1,0,1,0,0,1,1,2,3
,,,,,,,0,0,0,0,0,1,1,0,0,1,1,1,3
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,1,0,0,2,0,3
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,0,0,0,1,1,1,0,0,2,2,2,5
,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1
,,,,,,,0,3,0,1,2,0,3,0,1,2,3,6,9
,,,,,,,0,0,0,0,0,3,3,0,1,2,3,3,9
,,,,,,,0,0,0,0,0,0,0,0,3,1,0,0,4
,,,,,,,0,1,0,0,0,1,1,0,1,3,4,2,9
,,,,,,,0,2,0,1,2,2,3,0,2,5,7,7,17
,,,,,,,0,0,0,0,1,2,0,0,0,1,2,3,3
,,,,,,,0,1,0,0,0,1,1,0,0,0,2,2,3
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,1,0,0,0,0,2,0,0,0,0,1,2
,,,,,,,0,1,0,0,0,0,3,0,4,6,4,1,17
,,,,,,,0,5,0,2,5,3,9,2,6,13,9,15,39
,,,,,,,0,5,1,2,3,4,10,2,5,6,6,15,29
,,,,,,,0,1,1,0,2,0,6,1,2,3,2,4,14
,,,,,,,0,1,0,1,3,4,2,1,2,5,4,9,14
,,,,,,,0,1,0,1,3,3,3,0,1,5,6,8,15
,,,,,,,0,0,0,0,1,0,1,0,1,4,3,1,9
,,,,,,,0,0,0,1,2,1,0,0,1,6,5,4,12
,,,,,,,0,0,0,1,2,2,0,0,2,3,3,5,8
,,,,,,,0,2,0,0,2,0,3,0,1,4,1,4,9
,,,,,,,0,0,0,0,0,0,3,0,1,1,1,0,6
,,,,,,,0,0,0,0,1,3,0,0,0,1,3,4,4
,,,,,,,0,0,0,0,1,0,0,1,0,2,6,1,9
,,,,,,,0,0,1,0,1,2,2,2,0,2,2,4,8
,,,,,,,0,1,0,0,0,1,5,1,1,1,3,2,11
,,,,,,,0,0,0,0,0,1,2,0,1,1,1,1,5
,,,,,,,0,0,0,1,1,0,0,0,1,1,0,2,2
,,,,,,,0,1,0,0,0,0,1,1,2,2,0,1,6
,,,,,,,0,1,2,3,2,0,8,3,3,4,2,8,20
,,,,,,,0,1,0,3,1,6,7,3,3,5,6,11,24
,,,,,,,0,1,0,1,1,2,3,1,4,6,7,5,21
,,,,,,,0,0,0,0,0,2,2,1,2,2,5,2,12
,,,,,,,0,0,0,1,4,3,0,0,4,6,7,8,17
,,,,,,,0,0,0,2,2,2,0,0,6,10,5,6,21
,,,,,,,0,0,0,1,2,3,0,0,2,3,5,6,10
,,,,,,,0,0,0,0,0,0,1,0,1,3,3,0,8
,,,,,,,0,0,1,1,1,1,0,1,2,5,2,4,10
,,,,,,,0,0,1,4,6,0,0,1,4,8,3,11,16
,,,,,,,0,0,0,1,5,2,1,0,1,6,4,8,12
,,,,,,,0,0,0,0,0,0,1,0,0,2,1,0,4
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,2,0,0,0,0,2,2,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
,,,,,,,0,1,0,0,0,0,1,0,0,0,0,1,1
,,,,,,,0,0,0,1,0,1,0,0,1,2,3,2,6
,,,,,,,0,0,0,0,0,2,1,0,2,2,5,2,10
,,,,,,,0,0,0,0,2,4,0,0,1,4,4,6,9
,,,,,,,0,0,0,0,2,0,2,0,2,4,4,2,12
,,,,,,,0,2,0,1,4,2,4,0,1,4,4,9,13
,,,,,,,0,0,0,0,0,0,1,0,0,3,5,0,9
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,1,2,0,0,1,4,2,3,7
,,,,,,,0,0,0,0,0,1,0,0,1,1,2,1,4
,,,,,,,0,0,0,1,0,3,0,0,1,0,6,4,7
,,,,,,,0,2,0,0,0,0,2,1,2,3,4,2,12
,,,,,,,0,0,1,1,1,2,1,1,2,5,2,5,11
,,,,,,,0,1,1,1,1,7,4,1,6,5,13,11,29
,,,,,,,0,1,1,1,2,7,2,2,9,6,15,12,34
,,,,,,,0,0,1,1,2,1,0,3,3,6,4,5,16
,,,,,,,0,0,1,1,3,3,2,2,2,4,5,8,15
,,,,,,,0,0,2,0,3,4,0,3,1,4,8,9,16
,,,,,,,0,0,1,1,2,1,0,3,2,5,6,5,16
,,,,,,,0,0,0,0,0,0,1,2,5,6,5,0,19
,,,,,,,0,0,0,1,2,1,1,1,2,4,2,4,10
,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,2,0,0,0,1,4,3,2,8
,,,,,,,0,0,0,1,3,0,0,0,1,4,2,4,7
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,2,0,0,0,2,3,2,5
,,,,,,,0,0,0,1,1,0,0,0,1,2,4,2,7
,,,,,,,0,0,0,3,3,2,2,0,7,7,2,8,18
,,,,,,,0,0,0,0,1,2,0,0,4,4,2,3,10
,,,,,,,0,0,0,0,0,2,0,0,3,2,7,2,12
,,,,,,,0,0,0,0,0,1,0,0,1,1,6,1,8
,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,2
,,,,,,,0,0,0,0,2,2,0,0,0,2,4,4,6
,,,,,,,0,0,0,0,0,1,0,0,0,1,4,1,5
,,,,,,,0,0,0,0,0,1,0,0,0,0,5,1,5
,,,,,,,0,0,0,0,0,3,0,0,0,0,4,3,4
,,,,,,,0,0,0,0,0,2,0,0,0,0,4,2,4
,,,,,,,0,0,0,1,1,1,1,0,1,3,2,3,7
,,,,,,,0,1,0,0,4,1,2,0,1,7,5,6,15
,,,,,,,0,0,0,0,2,0,1,0,1,8,4,2,14
,,,,,,,0,0,0,0,1,0,0,0,1,4,2,1,7
,,,,,,,0,0,0,0,1,2,1,0,0,6,2,3,9
,,,,,,,0,0,0,0,1,0,0,0,0,2,5,1,7
,,,,,,,0,0,0,0,0,1,0,0,0,1,3,1,4
,,,,,,,0,0,0,1,1,2,0,0,2,3,4,4,9
,,,,,,,0,0,0,0,0,0,0,0,3,3,2,0,8
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,1,0,0,0,0,1,1,1
,,,,,,,0,0,1,0,1,3,1,1,0,1,3,5,6
,,,,,,,0,0,0,0,0,0,0,1,0,0,2,0,3
,,,,,,,0,0,0,0,1,1,0,0,0,2,1,2,3
,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1
,,,,,,,0,0,0,0,0,2,3,0,1,2,3,2,9
,,,,,,,0,0,0,0,0,3,3,0,1,1,3,3,8
,,,,,,,0,0,0,1,1,0,0,0,1,2,0,2,3
,,,,,,,0,0,0,1,1,1,0,0,2,2,2,3,6
,,,,,,,0,0,0,0,0,0,0,0,1,2,3,0,6
,,,,,,,0,0,0,0,0,2,0,0,0,1,3,2,4
,,,,,,,0,1,0,0,1,5,1,0,0,1,7,7,9
,,,,,,,0,0,0,0,0,1,0,0,0,1,3,1,4
,,,,,,,0,0,0,0,0,0,0,0,0,1,3,0,4
,,,,,,,0,1,0,1,3,1,1,0,1,4,3,6,9
,,,,,,,0,2,0,3,4,3,4,0,4,10,5,12,23
,,,,,,,0,4,0,2,6,2,9,0,5,11,8,14,33
,,,,,,,0,0,0,0,1,0,7,1,3,4,3,1,18
,,,,,,,0,0,0,0,1,0,1,1,0,1,0,1,3
,,,,,,,0,0,0,0,0,0,1,0,1,1,3,0,6
,,,,,,,0,2,0,1,2,1,3,0,1,3,2,6,9
,,,,,,,0,0,0,0,0,1,1,0,1,3,4,1,9
,,,,,,,0,0,0,0,2,2,0,0,1,3,3,4,7
,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,2
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
